Student_id,Code_module,Assessment_score,Student_sum_click,Region,Highest_education,Student_final_result
604106,BBB,71.49,259.0,South West Region,Lower Than A Level,Pass
604962,BBB,68.72,3604.0,Ireland,A Level or Equivalent,Pass
605597,BBB,46.48,130.0,Scotland,HE Qualification,Fail
605672,BBB,63.6,385.0,West Midlands Region,A Level or Equivalent,Pass
605693,BBB,87.28999999999999,509.0,East Anglian Region,Lower Than A Level,Pass
605996,BBB,44.06,189.0,Ireland,A Level or Equivalent,Pass
606069,BBB,57.17999999999999,345.0,Wales,Lower Than A Level,Pass
606313,BBB,74.03,13023.0,Scotland,HE Qualification,Pass
606529,BBB,19.8,132.0,West Midlands Region,A Level or Equivalent,Fail
606634,BBB,77.82999999999998,325.0,East Midlands Region,Lower Than A Level,Pass
606690,BBB,88.97,1125.0,Yorkshire Region,HE Qualification,Pass
607108,BBB,44.96,224.0,East Anglian Region,A Level or Equivalent,Fail
607220,BBB,60.7,439.0,Yorkshire Region,Lower Than A Level,Pass
607529,BBB,78.38,329.0,Scotland,HE Qualification,Pass
607678,BBB,54.99999999999999,143.0,East Anglian Region,No Formal quals,Pass
607953,BBB,49.74,280.0,Yorkshire Region,Lower Than A Level,Fail
608104,BBB,79.15,779.0,South Region,A Level or Equivalent,Distinction
608110,BBB,53.21,199.0,South West Region,A Level or Equivalent,Pass
608164,BBB,85.05999999999999,1200.0,South West Region,HE Qualification,Distinction
608407,BBB,80.49,1453.0,North Region,Lower Than A Level,Distinction
609426,BBB,56.31,248.0,Wales,Lower Than A Level,Pass
609596,BBB,72.83999999999999,4281.0,East Anglian Region,Lower Than A Level,Distinction
610340,BBB,27.86,105.0,Wales,Lower Than A Level,Fail
610416,BBB,51.190000000000005,1507.0,South East Region,Lower Than A Level,Pass
610759,BBB,57.43999999999999,606.0,South East Region,HE Qualification,Pass
610802,BBB,17.520000000000003,88.0,Wales,A Level or Equivalent,Fail
611348,BBB,78.89999999999999,991.0,London Region,HE Qualification,Pass
611475,BBB,67.55,292.0,South East Region,Lower Than A Level,Pass
612082,BBB,75.49,798.0,Scotland,HE Qualification,Distinction
612120,BBB,43.21,352.0,East Midlands Region,Lower Than A Level,Fail
612212,BBB,3.7,138.0,East Anglian Region,A Level or Equivalent,Fail
612370,BBB,56.05,510.0,Yorkshire Region,A Level or Equivalent,Fail
612600,BBB,34.26,155.0,East Midlands Region,Lower Than A Level,Fail
612721,BBB,84.35,984.0,South West Region,A Level or Equivalent,Distinction
612756,BBB,79.97,2087.0,Yorkshire Region,A Level or Equivalent,Pass
612841,BBB,77.82000000000001,112.0,Wales,A Level or Equivalent,Pass
612862,BBB,74.08,1728.0,South Region,A Level or Equivalent,Distinction
612919,BBB,75.78,6244.0,Scotland,A Level or Equivalent,Pass
613038,BBB,61.85999999999999,76.0,North Western Region,HE Qualification,Pass
613047,BBB,46.57,122.0,Scotland,Lower Than A Level,Fail
613093,BBB,73.81,347.0,Yorkshire Region,A Level or Equivalent,Pass
613162,BBB,67.1,140.0,Ireland,A Level or Equivalent,Pass
613170,BBB,75.44,555.0,South West Region,Lower Than A Level,Pass
613199,BBB,68.38,533.0,Ireland,A Level or Equivalent,Pass
613205,BBB,58.49,240.0,South West Region,A Level or Equivalent,Fail
613299,BBB,40.0,270.0,West Midlands Region,Lower Than A Level,Fail
613355,BBB,52.61,331.0,Wales,A Level or Equivalent,Pass
613426,BBB,78.9,986.0,Wales,Lower Than A Level,Pass
613703,BBB,53.79,1574.0,Wales,Lower Than A Level,Fail
613718,BBB,65.92,249.0,Ireland,A Level or Equivalent,Pass
613722,BBB,69.96,234.0,North Western Region,Lower Than A Level,Pass
613743,BBB,71.38,530.0,Wales,HE Qualification,Pass
613832,BBB,24.07,224.0,Yorkshire Region,Lower Than A Level,Fail
613856,BBB,68.46,358.0,North Western Region,Lower Than A Level,Pass
613874,BBB,65.07,253.0,East Anglian Region,HE Qualification,Pass
613881,BBB,71.94999999999999,2535.0,Yorkshire Region,Lower Than A Level,Pass
613932,BBB,3.2,9.0,Wales,Lower Than A Level,Fail
613946,BBB,64.77,408.0,East Midlands Region,Lower Than A Level,Pass
614039,BBB,76.76,547.0,Wales,A Level or Equivalent,Pass
614117,BBB,60.96999999999999,578.0,East Anglian Region,HE Qualification,Pass
614130,BBB,72.97999999999999,393.0,East Midlands Region,A Level or Equivalent,Pass
614212,BBB,63.87,197.0,East Midlands Region,Lower Than A Level,Pass
614357,BBB,78.08999999999999,205.0,East Anglian Region,A Level or Equivalent,Distinction
614583,BBB,86.53999999999998,570.0,East Anglian Region,HE Qualification,Distinction
614601,BBB,67.81,257.0,South East Region,A Level or Equivalent,Pass
614629,BBB,88.53,1119.0,London Region,HE Qualification,Distinction
614668,BBB,78.39,390.0,Wales,A Level or Equivalent,Pass
614693,BBB,71.35,2873.0,Wales,Lower Than A Level,Pass
614728,BBB,65.6,318.0,South Region,A Level or Equivalent,Pass
614732,BBB,72.57999999999998,153.0,South Region,A Level or Equivalent,Pass
614734,BBB,48.31,193.0,South Region,A Level or Equivalent,Fail
614738,BBB,90.85,602.0,South Region,A Level or Equivalent,Distinction
614741,BBB,70.67999999999999,8430.0,South Region,Lower Than A Level,Pass
614742,BBB,68.28,477.0,South Region,A Level or Equivalent,Pass
614744,BBB,52.76,243.0,South Region,A Level or Equivalent,Pass
614745,BBB,63.74999999999999,107.0,South Region,A Level or Equivalent,Pass
614871,BBB,70.56999999999998,2799.0,Yorkshire Region,Lower Than A Level,Pass
614909,BBB,81.33,734.0,Scotland,A Level or Equivalent,Distinction
615025,BBB,46.21,399.0,West Midlands Region,Lower Than A Level,Pass
615028,BBB,52.98,298.0,Wales,A Level or Equivalent,Pass
615090,BBB,59.35,160.0,Yorkshire Region,Lower Than A Level,Pass
615173,BBB,54.46,125.0,North Western Region,A Level or Equivalent,Fail
615218,BBB,2.4000000000000004,9.0,North Western Region,Lower Than A Level,Fail
615259,BBB,77.92999999999999,666.0,South East Region,A Level or Equivalent,Pass
615319,BBB,15.73,64.0,South West Region,A Level or Equivalent,Fail
615443,BBB,63.86999999999999,325.0,South East Region,A Level or Equivalent,Pass
616354,BBB,2.3000000000000003,50.0,Wales,Lower Than A Level,Fail
616377,BBB,46.87,474.0,West Midlands Region,Lower Than A Level,Fail
616464,BBB,3.95,56.0,North Western Region,A Level or Equivalent,Fail
616511,BBB,69.14,1268.0,South West Region,A Level or Equivalent,Distinction
616526,BBB,33.19,394.0,West Midlands Region,A Level or Equivalent,Fail
616536,BBB,62.39,233.0,South Region,Lower Than A Level,Pass
616670,BBB,66.00999999999999,2962.0,Scotland,A Level or Equivalent,Pass
616739,BBB,68.72999999999999,252.0,West Midlands Region,Lower Than A Level,Fail
616914,BBB,58.37,1354.0,London Region,Lower Than A Level,Pass
616919,BBB,83.54999999999998,5103.0,East Anglian Region,A Level or Equivalent,Distinction
617012,BBB,63.06999999999999,5113.0,Scotland,Lower Than A Level,Pass
617146,BBB,13.81,174.0,Wales,Lower Than A Level,Fail
617147,BBB,31.57,172.0,Wales,Lower Than A Level,Fail
617190,BBB,55.45,645.0,London Region,Lower Than A Level,Pass
617225,BBB,88.13,8706.0,North Region,Lower Than A Level,Pass
617287,BBB,45.62,167.0,London Region,A Level or Equivalent,Fail
617296,BBB,13.580000000000002,242.0,South Region,Lower Than A Level,Fail
617560,BBB,58.13,202.0,South West Region,A Level or Equivalent,Pass
617576,BBB,72.65,358.0,Wales,A Level or Equivalent,Pass
617717,BBB,39.33,38.0,North Western Region,A Level or Equivalent,Fail
617764,BBB,56.42999999999999,332.0,Wales,Lower Than A Level,Pass
617792,BBB,78.94,450.0,Yorkshire Region,A Level or Equivalent,Pass
617813,BBB,60.88,495.0,Yorkshire Region,Lower Than A Level,Pass
617959,BBB,0.4,319.0,Yorkshire Region,HE Qualification,Fail
618145,BBB,89.13,584.0,South East Region,A Level or Equivalent,Distinction
618151,BBB,60.44,570.0,Wales,Lower Than A Level,Pass
618205,BBB,82.46,845.0,Wales,Lower Than A Level,Pass
618258,BBB,66.17,1042.0,Scotland,HE Qualification,Pass
618399,BBB,57.1,368.0,London Region,A Level or Equivalent,Pass
618631,BBB,15.87,44.0,Scotland,Lower Than A Level,Fail
618632,BBB,66.55,656.0,Yorkshire Region,A Level or Equivalent,Fail
618670,BBB,76.62,140.0,West Midlands Region,A Level or Equivalent,Pass
618673,BBB,24.090000000000003,132.0,North Western Region,Lower Than A Level,Fail
618869,BBB,68.19999999999999,130.0,North Western Region,A Level or Equivalent,Fail
618882,BBB,46.7,739.0,North Western Region,A Level or Equivalent,Pass
618951,BBB,73.94,725.0,South West Region,A Level or Equivalent,Pass
618965,BBB,3.25,14.0,South Region,Lower Than A Level,Fail
618981,BBB,46.88,950.0,Scotland,Lower Than A Level,Pass
619161,BBB,26.290000000000003,613.0,Wales,Lower Than A Level,Fail
619196,BBB,67.10999999999999,602.0,London Region,A Level or Equivalent,Pass
619207,BBB,3.85,28.0,East Anglian Region,A Level or Equivalent,Fail
619288,BBB,65.61999999999998,1100.0,South West Region,Lower Than A Level,Pass
619471,BBB,80.42,206.0,Wales,HE Qualification,Pass
620072,BBB,85.0,1707.0,Scotland,Lower Than A Level,Fail
620073,BBB,67.13999999999999,895.0,South Region,Lower Than A Level,Pass
620092,BBB,87.66999999999999,3235.0,East Midlands Region,A Level or Equivalent,Distinction
620128,BBB,68.67999999999999,1892.0,East Anglian Region,A Level or Equivalent,Pass
620129,BBB,71.14,137.0,Yorkshire Region,A Level or Equivalent,Pass
620257,BBB,58.45,383.0,East Midlands Region,Lower Than A Level,Pass
620283,BBB,9.82,18.0,Ireland,Lower Than A Level,Fail
620304,BBB,2.75,22.0,West Midlands Region,Lower Than A Level,Fail
620354,BBB,86.74,858.0,West Midlands Region,Lower Than A Level,Distinction
620408,BBB,73.09,307.0,South Region,A Level or Equivalent,Distinction
620409,BBB,31.58,194.0,Wales,Lower Than A Level,Pass
620427,BBB,83.24,1809.0,Yorkshire Region,A Level or Equivalent,Distinction
620573,BBB,73.41,488.0,North Region,A Level or Equivalent,Pass
620694,BBB,52.620000000000005,166.0,Yorkshire Region,Lower Than A Level,Pass
620889,BBB,76.59999999999998,756.0,South East Region,A Level or Equivalent,Pass
620922,BBB,69.50999999999999,3159.0,North Western Region,Lower Than A Level,Pass
620923,BBB,58.59,476.0,South West Region,HE Qualification,Pass
620980,BBB,67.30999999999999,1297.0,Scotland,Lower Than A Level,Pass
621301,BBB,57.46,10529.0,Scotland,Lower Than A Level,Pass
621303,BBB,17.249999999999996,760.0,South West Region,A Level or Equivalent,Fail
621322,BBB,53.46,718.0,East Midlands Region,Lower Than A Level,Pass
621369,BBB,61.86,863.0,East Midlands Region,HE Qualification,Fail
621394,BBB,68.27,159.0,Scotland,HE Qualification,Pass
621862,BBB,59.09,537.0,South Region,A Level or Equivalent,Pass
621894,BBB,60.4,519.0,London Region,A Level or Equivalent,Pass
621905,BBB,57.61,1091.0,East Anglian Region,A Level or Equivalent,Pass
621937,BBB,3.1,20.0,London Region,A Level or Equivalent,Fail
622132,BBB,82.15,2615.0,Scotland,Lower Than A Level,Distinction
622208,BBB,72.30999999999999,774.0,North Region,Lower Than A Level,Pass
622217,BBB,18.68,251.0,East Anglian Region,A Level or Equivalent,Fail
622345,BBB,75.86,5544.0,East Midlands Region,A Level or Equivalent,Pass
622466,BBB,77.88,376.0,South Region,A Level or Equivalent,Pass
622505,BBB,95.09,637.0,Wales,HE Qualification,Distinction
622604,BBB,68.95999999999998,267.0,South Region,A Level or Equivalent,Pass
622715,BBB,65.41999999999999,576.0,South Region,A Level or Equivalent,Fail
622720,BBB,43.02,487.0,North Western Region,Lower Than A Level,Fail
622766,BBB,46.4,458.0,Wales,Lower Than A Level,Fail
622838,BBB,37.13,423.0,Wales,Lower Than A Level,Fail
622867,BBB,57.53,187.0,South Region,A Level or Equivalent,Fail
622927,BBB,3.5,125.0,North Western Region,Lower Than A Level,Fail
622974,BBB,61.8,383.0,East Midlands Region,A Level or Equivalent,Pass
622982,BBB,84.00999999999999,1152.0,South East Region,A Level or Equivalent,Pass
623055,BBB,65.39,3693.0,North Western Region,A Level or Equivalent,Pass
623069,BBB,3.45,64.0,Scotland,Lower Than A Level,Fail
623168,BBB,74.78999999999999,678.0,East Midlands Region,HE Qualification,Pass
623169,BBB,70.96000000000001,339.0,East Midlands Region,Lower Than A Level,Pass
623177,BBB,30.15,432.0,East Anglian Region,A Level or Equivalent,Fail
623240,BBB,81.92999999999999,787.0,South West Region,A Level or Equivalent,Distinction
623295,BBB,50.89999999999999,123.0,East Anglian Region,A Level or Equivalent,Fail
623321,BBB,52.49999999999999,453.0,Ireland,Lower Than A Level,Fail
623333,BBB,59.19,559.0,Wales,Lower Than A Level,Pass
623406,BBB,43.63,550.0,West Midlands Region,Lower Than A Level,Pass
623603,BBB,41.21,146.0,South Region,Lower Than A Level,Fail
623622,BBB,45.8,198.0,North Western Region,Lower Than A Level,Pass
623654,BBB,93.05,613.0,West Midlands Region,A Level or Equivalent,Distinction
623660,BBB,61.43000000000001,1437.0,Scotland,HE Qualification,Pass
623821,BBB,4.45,405.0,Wales,Lower Than A Level,Fail
623845,BBB,51.02,555.0,South West Region,A Level or Equivalent,Pass
623857,BBB,72.08999999999999,863.0,Wales,A Level or Equivalent,Fail
623882,BBB,61.5,232.0,North Region,Lower Than A Level,Pass
623911,BBB,15.5,74.0,East Anglian Region,Lower Than A Level,Fail
623935,BBB,69.28999999999998,345.0,South Region,A Level or Equivalent,Pass
624011,BBB,72.18,540.0,South West Region,HE Qualification,Pass
624046,BBB,68.31,388.0,Yorkshire Region,A Level or Equivalent,Pass
624069,BBB,85.16,146.0,South Region,A Level or Equivalent,Pass
624196,BBB,63.14999999999999,1315.0,Scotland,Lower Than A Level,Pass
624306,BBB,63.57000000000001,262.0,East Midlands Region,Lower Than A Level,Pass
624406,BBB,92.46,9041.0,South Region,Lower Than A Level,Distinction
624415,BBB,58.33,161.0,London Region,Lower Than A Level,Pass
624567,BBB,16.75,4.0,Ireland,A Level or Equivalent,Fail
624592,BBB,71.46999999999998,315.0,West Midlands Region,Lower Than A Level,Pass
624598,BBB,15.03,68.0,Scotland,HE Qualification,Fail
624604,BBB,14.31,19.0,Scotland,A Level or Equivalent,Fail
624653,BBB,63.92,430.0,East Anglian Region,A Level or Equivalent,Pass
624661,BBB,74.72999999999999,327.0,Ireland,Lower Than A Level,Pass
624677,BBB,2.15,14.0,London Region,A Level or Equivalent,Fail
624704,BBB,45.12,25.0,East Midlands Region,Lower Than A Level,Fail
624738,BBB,68.3,738.0,Yorkshire Region,Lower Than A Level,Pass
624799,BBB,27.020000000000003,171.0,South Region,A Level or Equivalent,Fail
624847,BBB,77.22999999999999,423.0,North Western Region,A Level or Equivalent,Pass
624972,BBB,60.63,186.0,South Region,Lower Than A Level,Pass
624997,BBB,45.91999999999999,173.0,East Midlands Region,A Level or Equivalent,Pass
625021,BBB,78.49999999999999,1019.0,South Region,Lower Than A Level,Pass
625024,BBB,78.26,438.0,South Region,Lower Than A Level,Pass
625071,BBB,59.38,433.0,East Anglian Region,A Level or Equivalent,Pass
625087,BBB,28.040000000000003,657.0,Scotland,HE Qualification,Fail
625094,BBB,70.02,368.0,West Midlands Region,A Level or Equivalent,Pass
625124,BBB,68.15999999999998,973.0,Wales,A Level or Equivalent,Fail
625167,BBB,37.88,341.0,Wales,Lower Than A Level,Pass
625180,BBB,44.83,2.0,South Region,HE Qualification,Fail
625185,BBB,91.41,661.0,East Midlands Region,A Level or Equivalent,Pass
625249,BBB,53.580000000000005,446.0,East Anglian Region,Lower Than A Level,Pass
625251,BBB,66.28999999999999,906.0,North Western Region,Lower Than A Level,Pass
625295,BBB,27.92,17.0,North Western Region,A Level or Equivalent,Fail
625301,BBB,10.85,5.0,North Western Region,HE Qualification,Fail
625383,BBB,46.65,538.0,South West Region,Lower Than A Level,Pass
625390,BBB,73.05,363.0,South East Region,A Level or Equivalent,Pass
625444,BBB,79.62,407.0,East Anglian Region,A Level or Equivalent,Pass
625477,BBB,70.64999999999999,681.0,South East Region,A Level or Equivalent,Distinction
625514,BBB,62.53,446.0,East Anglian Region,HE Qualification,Pass
625713,BBB,46.42,204.0,South East Region,Lower Than A Level,Fail
625724,BBB,65.83,2102.0,Scotland,HE Qualification,Pass
625768,BBB,43.11,75.0,East Midlands Region,Lower Than A Level,Fail
625816,BBB,58.22999999999999,2947.0,London Region,A Level or Equivalent,Pass
625833,BBB,81.91,724.0,East Anglian Region,No Formal quals,Distinction
625853,BBB,3.1500000000000004,29.0,East Anglian Region,A Level or Equivalent,Fail
625879,BBB,15.56,125.0,Yorkshire Region,A Level or Equivalent,Fail
625919,BBB,85.22,990.0,Yorkshire Region,A Level or Equivalent,Distinction
626046,BBB,79.63999999999999,3402.0,Yorkshire Region,Lower Than A Level,Distinction
626123,BBB,65.35,849.0,South West Region,Lower Than A Level,Distinction
626126,BBB,62.58,769.0,Yorkshire Region,A Level or Equivalent,Pass
626138,BBB,84.47999999999999,4151.0,East Anglian Region,Lower Than A Level,Pass
626164,BBB,75.76,533.0,West Midlands Region,Lower Than A Level,Pass
626245,BBB,74.52,154.0,London Region,Lower Than A Level,Pass
626254,BBB,62.66,267.0,Yorkshire Region,A Level or Equivalent,Pass
626297,BBB,51.63,362.0,South Region,Lower Than A Level,Fail
626352,BBB,67.54,202.0,West Midlands Region,A Level or Equivalent,Pass
626365,BBB,74.18,586.0,Wales,A Level or Equivalent,Pass
626428,BBB,14.32,182.0,Wales,Lower Than A Level,Fail
626442,BBB,16.18,6.0,South Region,Lower Than A Level,Fail
626491,BBB,86.32999999999998,329.0,North Region,A Level or Equivalent,Distinction
626555,BBB,68.13,2212.0,West Midlands Region,Lower Than A Level,Pass
626604,BBB,83.61999999999999,1057.0,South Region,A Level or Equivalent,Pass
626642,BBB,81.77999999999999,336.0,East Midlands Region,A Level or Equivalent,Pass
626750,BBB,15.95,132.0,East Anglian Region,Lower Than A Level,Fail
626841,BBB,90.48,2942.0,South East Region,A Level or Equivalent,Distinction
626843,BBB,46.88,228.0,London Region,A Level or Equivalent,Pass
626917,BBB,16.61,483.0,North Region,A Level or Equivalent,Fail
626928,BBB,48.84,246.0,South West Region,A Level or Equivalent,Pass
626951,BBB,61.21,578.0,Wales,A Level or Equivalent,Pass
626966,BBB,75.88,552.0,North Western Region,Lower Than A Level,Distinction
627000,BBB,57.63999999999999,193.0,North Western Region,A Level or Equivalent,Fail
627027,BBB,48.8,798.0,West Midlands Region,Lower Than A Level,Pass
627115,BBB,66.14999999999999,436.0,Yorkshire Region,A Level or Equivalent,Distinction
627118,BBB,62.74,769.0,Yorkshire Region,A Level or Equivalent,Pass
627179,BBB,46.7,258.0,London Region,Lower Than A Level,Fail
627185,BBB,77.08999999999999,1073.0,Wales,Lower Than A Level,Pass
627190,BBB,81.64999999999999,2873.0,Scotland,A Level or Equivalent,Pass
627244,BBB,52.44,819.0,West Midlands Region,A Level or Equivalent,Pass
627270,BBB,73.22,1454.0,Ireland,A Level or Equivalent,Distinction
627285,BBB,74.72,352.0,Scotland,A Level or Equivalent,Pass
